STTSTTSTT,"Nội dung nhập, cập nhật dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ánNội dung nhập, cập nhậtNội dung nhập, cập nhật  dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ándữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự án","Nội dung nhập, cập nhật dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ánNội dung nhập, cập nhậtNội dung nhập, cập nhật  dữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự ándữ liệu về dự án đầu tư xây dựng, công trình xây dựng thuộc dự án",Ghi chúGhi chúGhi chú
20.120.120.1,Nhà thầu khảo sát xây dựngNhàNhà  thầuthầu  khảokhảo  sátsát  xây dựngxây dựng,- [Nhập mã số doanh nghiệp hoặc mã số thuế]- [Nhập- [Nhập  mãmã  sốsố  doanhdoanh  nghiệp hoặc mã số thuế]nghiệp hoặc mã số thuế]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu],"Trường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế thì hệ thống tự động điền tên tổ chứcTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanhTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh  nghiệp,nghiệp,  HệHệ  thốngthống  ứngứng  dụng đăngdụng đăng  kýký  thuếthuế  thìthì  hệhệ  thốngthống  tựtự  động điền tên tổ chứcđộng điền tên tổ chức"
20.220.220.2,Chủ nhiệm khảo sát xây dựngChủ nhiệm khảo sát xây dựngChủ nhiệm khảo sát xây dựng,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhântự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng. đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
20.320.320.3,Nhà thầu tư vấn lập Báo cáo nghiên cứu khả thi; Nhà thầu tư vấn lập thiết kế cơ sở/thiết kế FEED/thiết kế kỹ thuật trong Báo cáo nghiên cứu khả thiNhà thầu tư vấn lập Báo cáo nghiên cứu khả thi; NhàNhà thầu tư vấn lập Báo cáo nghiên cứu khả thi; Nhà  thầuthầu  tưtư  vấnvấn  lập thiếtlập thiết  kếkế  cơcơ  sởsở//thiếtthiết  kế FEEDkế FEED//thiết kế kỹ thuật trongthiết kế kỹ thuật trong  BáoBáo  cáocáo  nghiên cứu khả thinghiên cứu khả thi,- [Nhập mã số doanh nghiệp hoặc mã số thuế]- [Nhập- [Nhập  mãmã  sốsố  doanhdoanh  nghiệp hoặc mã số thuế]nghiệp hoặc mã số thuế]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu],"Trường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế thì hệ thống tự động điền tên tổ chứcTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký dTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanhoanh  nghiệp,nghiệp,  HệHệ  thốngthống  ứngứng  dụng đăngdụng đăng  kýký  thuếthuế  thìthì  hệhệ  thốngthống  tựtự  động điền tên tổ chứcđộng điền tên tổ chức"
20.420.420.4,Chủ nhiệm thiết kếChủ nhiệm thiết kếChủ nhiệm thiết kế,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt độngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động  xâyxây  dựngdựng  củacủa  cácá  nhânnhân  (định danh cá nhân(định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
20.520.520.5,Danh mục chủ trì các bộ môn thiết kếDanhDanh  mụcmục  chủchủ  trìtrì  các bộ môn thiết kếcác bộ môn thiết kế,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạtchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân động xây dựng của cá nhân (định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
20.620.620.6,Nhà thầu thẩm tra thiết kế (nếu có)Nhà thầu thẩm tra thiết kế (nếu có)Nhà thầu thẩm tra thiết kế (nếu có),- [Nhập mã số doanh nghiệp hoặc mã số thuế]- [Nhập- [Nhập  mãmã  sốsố  doanhdoanh  nghiệp hoặc mã số thuế]nghiệp hoặc mã số thuế]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu],"Trường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế thì hệ thống tự động điền tên tổ chứcTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanhTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh  nghiệp,nghiệp,  HệHệ  thốngthống  ứngứng  dụng đăngdụng đăng  kýký  thuếthuế  thìthì  hệhệ  thốngthống  tựtự  động điền tên tổ chứcđộng điền tên tổ chức"
20.720.720.7,Chủ nhiệm thẩm tra thiết kếChủChủ  nhiệmnhiệm  thẩmthẩm  tra thiết kếtra thiết kế,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt độngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động  xâyxây  dựngdựng  củacủa  cácá  nhânnhân  (định danh cá nhân(định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
20.820.820.8,Danh mục chủ trì thẩm tra các bộ môn thiết kếDanh Danh mụcmục chủ trì thẩm tra các bộ môn thiết kế chủ trì thẩm tra các bộ môn thiết kế,[Nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu][Nhập[Nhập  SốSố  địnhđịnh  danhdanh  cá nhâncá nhân//SốSố  căncăn  cướccước//SốSố  hộ chiếu]hộ chiếu],"- Khi nhập Số định danh cá nhân/Số căn cước/Số hộ chiếu, hệ thống tự động hiển thị năng lực của cá nhân đã được xác thực trên Hệ thống thông tin về hoạt động xây dựng.- Khi nhập Số định danh cá nhân- Khi nhập Số định danh cá nhân//Số cănSố căn  cướccước//SốSố  hộhộ  chiếu,chiếu,  hệhệ  thốngthống  tự động hiển thị năng lực của cá nhân đãtự động hiển thị năng lực của cá nhân đã  đượcđược  xácxác  thựcthực  trêntrên  HệHệ  thống thông tin về hoạt động xây dựng.thống thông tin về hoạt động xây dựng.- Trường hợp chưa có dữ liệu về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động xây dựng, nhập Mã số chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động xây dựng của cá nhân (định danh cá nhân/Số hộ chiếu).--  TrườngTrường  hợphợp  chưachưa  cócó  dữdữ  liệuliệu  về chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt độngvề chứng chỉ hành nghề hoạt động xây dựng trên Hệ thống thông tin về hoạt động  xâyxây  dựng,dựng,  nhập Mãnhập Mã  sốsố  chứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt độngchứng chỉ hành nghề hoạt động xây dựng để khởi tạo Mã định danh năng lực hoạt động  xâyxây  dựngdựng  củacủa  cácá  nhânnhân  (định danh cá nhân(định danh cá nhân//Số hộ chiếu).Số hộ chiếu)."
20.920.920.9,Nhà thầu thẩm tra an toàn giao thông (nếu có)NhàNhà  thầuthầu  thẩmthẩm  tratra  an toànan toàn  giaogiao  thôngthông  (nếu có)(nếu có),- [Nhập mã số doanh nghiệp hoặc mã số thuế]- [Nhập- [Nhập  mãmã  sốsố  doanhdoanh  nghiệp hoặc mã số thuế]nghiệp hoặc mã số thuế]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu]- [Nhập tên Nhà thầu],"Trường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh nghiệp, Hệ thống ứng dụng đăng ký thuế thì hệ thống tự động điền tên tổ chứcTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanhTrường hợp hệ thống kết nối với Hệ thống thông tin quốc gia về đăng ký doanh  nghiệp,nghiệp,  HệHệ  thốngthống  ứngứng  dụng đăngdụng đăng  kýký  thuếthuế  thìthì  hệhệ  thốngthống  tựtự  động điền tên tổ chứcđộng điền tên tổ chức"
212121,Hồ sơ pháp lýHồ sơ pháp lýHồ sơ pháp lý,,
21.121.121.1,Văn bản pháp lý về đầu tưVăn bản pháp lý về đầu tưVăn bản pháp lý về đầu tư,"[Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Nhập số:.., ngày .... tháng .... năm...., cơ quan ban hành văn bản][Tải vào hệ thống file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Tải vào hệ thống file được ký số hoặc được chứng thực bản sao điện tử từ bản chính][Tải vào hệ thống file được ký số hoặc được chứng thực bản sao điện tử từ bản chính]","- Văn bản về chủ trương đầu tư xây dựng dự án hoặc văn bản phê duyệt thông tin dự án hoặc quyết định phê duyệt Đề án du lịch sinh thái, nghỉ dưỡng, giải trí trong rừng đối với dự án du lịch sinh thái, nghỉ dưỡng, giải trí trong rừng theo quy định của pháp luật về lâm nghiệp;- Văn bản về chủ trương đầu tư xây dựng dự án hoặc văn bản phê duyệt thông tin dự án hoặc quyết định phê duyệt- Văn bản về chủ trương đầu tư xây dựng dự án hoặc văn bản phê duyệt thông tin dự án hoặc quyết định phê duyệt  ĐềĐề  ánán  du lịchdu lịch  sinhsinh  thái,thái,  nghỉ dưỡng, giải trí trong rừng đối với dự án du lịch sinh thái, nghỉ dưỡng, giải trí trong rừng theo quy định của pháp nghỉ dưỡng, giải trí trong rừng đối với dự án du lịch sinh thái, nghỉ dưỡng, giải trí trong rừng theo quy định của pháp luậtluật về lâm nghiệp; về lâm nghiệp;- Giấy phép đầu tư, Giấy chứng nhận ưu đãi đầu tư, Giấy chứng nhận đầu tư, Giấy chứng nhận đăng ký đầu tư, Quyết định phê duyệt kết quả trúng đấu giá quyền sử dụng đất, trúng đấu thầu dự án có sử dụng đất hoặc văn bản pháp lý khác có giá trị tương đương đối với dự án thuộc trường hợp được chuyển tiếp theo quy định pháp luật về đầu tư không có yêu cầu phải thực hiện chấp thuận chủ trương đầu tư;- Giấy phép đầu tư, Giấy chứng nhận ưu đãi đầu tư, Giấy chứng nhận đầu tư, Giấy chứng nhận đăng ký đầu tư, Quyết định phê duyệt kết quả trúng đấu giá quyền sử dụng đất, trúng đấu thầu dự án có sử dụng đất hoặc văn bản- Giấy phép đầu tư, Giấy chứng nhận ưu đãi đầu tư, Giấy chứng nhận đầu tư, Giấy chứng nhận đăng ký đầu tư, Quyết định phê duyệt kết quả trúng đấu giá quyền sử dụng đất, trúng đấu thầu dự án có sử dụng đất hoặc văn bản  pháppháp  lýlý  kháckhác  cócó  giágiá  trịtrị  tương đươngtương đương  đốiđối  vớivới  dựdự  ánán  thuộcthuộc  trường hợp được chuyển tiếp theo quy định pháp trường hợp được chuyển tiếp theo quy định pháp luậtluật về đầu tư không có yêu cầu phải thực hiện chấp thuận chủ trương đầu tư; về đầu tư không có yêu cầu phải thực hiện chấp thuận chủ trương đầu tư;"
